company_permalink,company_name,company_category_code,company_country_code,company_state_code,company_region,company_city,acquirer_permalink,acquirer_name,acquirer_category_code,acquirer_country_code,acquirer_state_code,acquirer_region,acquirer_city,acquired_at,acquired_month,acquired_quarter,acquired_year,price_amount,price_currency_code
/company/the-independent-traveler,The Independent Traveler,ecommerce,USA,NJ,Philadelphia,Pennington,/company/tripadvisor,TripAdvisor,web,USA,MA,Boston,Newton,2007-05-23,2007-05,2007-Q2,2007,,USD
/company/the-kosher-express,The Kosher Express,web,USA,CO,Denver,Aurora,/company/grillers-pride,Griller's Pride,,,,unknown,,2013-06-11,2013-06,2013-Q2,2013,,USD
/company/the-learning-house,The Learning House,,USA,KY,Louisville,Louisville,/company/weld-north,Weld North,,,,unknown,,2011-10-17,2011-10,2011-Q4,2011,,USD
/company/the-learning-internet,The Learning Internet,web,USA,OR,Portland,Portland,/company/educomp-solutions,Educomp Solutions,software,IND,,Gurgaon,Gurgaon,2008-05-02,2008-05,2008-Q2,2008,24500000,USD
/company/the-macneal-group,The MacNeal Group,software,USA,CA,Los Angeles,Altadena,/company/msc-software,MSC Software,software,USA,CA,Los Angeles,Santa Ana,2008-05-02,2008-05,2008-Q2,2008,2000000,USD
/company/the-playforge-llc,The Playforge,games_video,USA,CA,SF Bay,San Mateo,/company/saban-brands,Saban Brands,,USA,CA,Los Angeles,Los Angeles,2012-08-02,2012-08,2012-Q3,2012,,USD
/company/the-sophic-group,The Sophic Group,,USA,OH,Columbus,Columbus,/company/improving-enterprises,Improving Enterprises,consulting,USA,TX,Dallas,Dallas,2011-01-14,2011-01,2011-Q1,2011,,USD
/company/the-spaceship-company,The Spaceship Company,,USA,CA,Mojave,Mojave,/company/virgin-galactic,Virgin Galactic,,USA,NY,New York,New York,2012-10-05,2012-10,2012-Q4,2012,,USD
/company/the-sugar-lab,The Sugar Lab,hardware,USA,CA,unknown,Silver Lake,/company/3d-systems,3D Systems,software,USA,SC,Rock Hill,Rock Hill,2013-09-10,2013-09,2013-Q3,2013,,USD
/company/the-weather-channel,The Weather Channel,web,USA,GA,Atlanta,Atlanta,/company/nbcuniversal,NBC Universal,web,USA,,United States - Other,,2008-07-07,2008-07,2008-Q3,2008,3500000000,USD
/company/the-wine-foundry,The Wine Foundry,other,USA,CA,Sonoma,Sonoma,/company/castlegate-capital,Castlegate Capital,other,USA,CA,SF Bay,Tiburon,2012-08-01,2012-08,2012-Q3,2012,,USD
/company/thedealist,TheDealist,ecommerce,USA,NY,New York - Other,,/company/kgb,kgb,web,USA,NY,New York,New York,2011-10-19,2011-10,2011-Q4,2011,,USD
/company/thedealist,TheDealist,ecommerce,USA,NY,New York - Other,,/company/kgbdeals,kgbdeals,ecommerce,USA,NY,New York,New York,2011-10-19,2011-10,2011-Q4,2011,,USD
/company/thehenry-net,thehenry.net,,USA,AZ,Phoenix,Peoria,/company/henry-inc,Henry INC.,web,USA,AZ,Arizona - Other,,2008-09-14,2008-09,2008-Q3,2008,,USD
/company/thenextround,TheNextRound,software,USA,MA,Boston,Framingham,/company/ss-c-technologies,SS&C Technologies,software,USA,CT,Windsor,Windsor,2009-11-20,2009-11,2009-Q4,2009,,USD
/company/theplatform,thePlatform,web,USA,WA,Seattle,Seattle,/company/comcast,Comcast,games_video,USA,PA,Philadelphia,Philadelphia,2006-06-27,2006-06,2006-Q2,2006,,USD
/company/therapeutic-peptides,Therapeutic Peptides,biotech,USA,LA,Baton Rouge,Baton Rouge,/company/symrise,Symrise,biotech,DEU,,Holzminden,Holzminden,2008-07-07,2008-07,2008-Q3,2008,2000000,USD
/company/there,There,games_video,USA,CA,SF Bay,San Mateo,/company/makenatechnologies,Makena Technologies,web,USA,CA,Los Angeles,Laguna Beach,2005-05-29,2005-05,2005-Q2,2005,,USD
/company/thinglabs,Thing Labs,software,USA,CA,SF Bay,San Francisco,/company/aol,AOL,web,USA,NY,New York,New York,2010-09-28,2010-09,2010-Q3,2010,,USD
/company/thingbuzz,Thingbuzz,web,USA,CA,San Matoe,San Matoe,/company/nextag,NexTag,web,USA,CA,SF Bay,San Mateo,2011-10-01,2011-10,2011-Q4,2011,,USD
/company/thingmagic,ThingMagic,hardware,USA,MA,Boston,Cambridge,/company/trimble,Trimble,network_hosting,USA,CA,SF Bay,Sunnyvale,2010-10-25,2010-10,2010-Q4,2010,,USD
/company/thinkfuse,Thinkfuse,enterprise,USA,WA,Seattle,Seattle,/company/salesforce,Salesforce,enterprise,USA,CA,SF Bay,San Francisco,2012-06-25,2012-06,2012-Q2,2012,,USD
/company/thinknear,ThinkNear,advertising,USA,NY,New York,New York,/company/telenav,Telenav,mobile,USA,CA,SF Bay,Sunnyvale,2012-10-16,2012-10,2012-Q4,2012,,USD
/company/thinksmart-technologies,ThinkSmart Technologies,,USA,CA,California - Other,,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2012-09-26,2012-09,2012-Q3,2012,,USD
/company/thinq,THINQ,network_hosting,USA,GA,Atlanta,Marietta,/company/atlanticdatasystems,atlanticdatasystems,enterprise,CAN,,Saint John's,"St John's, NL",2013-05-15,2013-05,2013-Q2,2013,,USD
/company/thinstall-inc,Thinstall inc,,USA,CA,SF Bay,San Francisco,/company/vmware,VMware,software,USA,CA,SF Bay,Palo Alto,2008-01-15,2008-01,2008-Q1,2008,,USD
/company/thirdscreenmedia,Third Screen Media,web,USA,MA,Boston,Boston,/company/aol,AOL,web,USA,NY,New York,New York,2007-05-01,2007-05,2007-Q2,2007,,USD
/company/third-wave-technologies,Third Wave Technologies,biotech,USA,WI,Madison,Madison,/company/hologic,Hologic,biotech,USA,MA,Boston,Bedford,2008-06-08,2008-06,2008-Q2,2008,567370000,USD
/company/thislife,ThisLife,web,USA,CA,SF Bay,Palo Alto,/company/shutterfly,Shutterfly,ecommerce,USA,CA,SF Bay,Redwood City,2013-01-04,2013-01,2013-Q1,2013,,USD
/company/thomas-betts,Thomas & Betts,other,USA,TN,Memphis,Memphis,/company/abb,ABB,cleantech,CHE,,Zurich,Zurich,2012-01-30,2012-01,2012-Q1,2012,3900000000,USD
/company/thompson-dunavant,Thompson Dunavant,,USA,TN,Memphis,Memphis,/company/cbiz,CBIZ,other,USA,OH,Cleveland,Cleveland,2011-07-26,2011-07,2011-Q3,2011,,USD
/company/thompson-electronic-supplies,Thompson Electronic Supplies,,USA,OH,Columbus,Columbus,/company/heilind-electronics,Heilind Electronics,,USA,AZ,Phoenix,Phoenix,2011-05-02,2011-05,2011-Q2,2011,,USD
/company/thor-technologies,Thor Technologies,,USA,NY,New York,New York,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2005-11-18,2005-11,2005-Q4,2005,,USD
/company/threadsy,threadsy,messaging,USA,CA,SF Bay,San Francisco,/company/facebook,Facebook,social,USA,CA,SF Bay,Menlo Park,2012-08-24,2012-08,2012-Q3,2012,,USD
/company/threesf,ThreeSF,software,USA,CA,SF Bay,San Francisco,/company/electronicarts,Electronic Arts,games_video,USA,WA,SF Bay,Redwood City,2008-12-21,2008-12,2008-Q4,2008,15000000,USD
/company/threewide,Threewide,software,USA,WV,Morgantown,Morgantown,/company/move,Move,other,USA,CA,Los Angeles,Westlake Village,2010-09-21,2010-09,2010-Q3,2010,13000000,USD
/company/thrive,Thrive,web,USA,NY,New York,New York,/company/tree-com,Tree.com,web,USA,NC,Charlotte,Charlotte,2009-02-06,2009-02,2009-Q1,2009,,USD
/company/thronebuzz-com,Thronebuzz.com,,USA,FL,Orlando,Orlando,/company/throne-media,Throne Media Group,advertising,USA,FL,Orlando,Orlando,2012-01-01,2012-01,2012-Q1,2012,,USD
/company/thumbjive,ThumbJive,software,USA,CA,SF Bay,San Francisco,/company/veeker,Veeker,mobile,USA,CA,SF Bay,San Francisco,2006-09-26,2006-09,2006-Q3,2006,,USD
/company/thumbplay,Thumbplay,music,USA,NY,New York,New York,/company/clear-channel-communications,Clear Channel Communications,other,USA,TX,San Antonio,San Antonio,2011-03-01,2011-03,2011-Q1,2011,,USD
/company/tibion-bionic-technologies,Tibion Bionic Technologies,medical,USA,CA,SF Bay,Moffett Field,/company/alterg,AlterG,other,USA,CA,SF Bay,Fremont,2013-06-27,2013-06,2013-Q2,2013,,USD
/company/tickerhound,TickerHound,web,USA,NY,New York,New York,/company/tycoon-publishing,Tycoon Publishing,,,,unknown,,2009-11-19,2009-11,2009-Q4,2009,,USD
/company/ticketmaster,Ticketmaster,web,USA,CA,Los Angeles,West Hollywood,/company/iac,IAC,news,USA,NY,New York,New York,2003-01-01,2003-01,2003-Q1,2003,,USD
/company/ticketsnow,TicketsNow,ecommerce,USA,IL,Chicago,Rolling Meadows,/company/ticketmaster,Ticketmaster,web,USA,CA,Los Angeles,West Hollywood,2008-01-01,2008-01,2008-Q1,2008,265000000,USD
/company/tickit-trading-systems,TickIt Trading Systems,software,USA,IL,Chicago,Chicago,/company/trading-technologies,Trading Technologies,software,USA,IL,Chicago,Chicago,2010-06-09,2010-06,2010-Q2,2010,,USD
/company/tickle,Tickle,web,USA,,TBD,,/company/monster,Monster,search,USA,NY,New York,New York,2004-05-01,2004-05,2004-Q2,2004,93700000,USD
/company/tidal-software,Tidal Software,network_hosting,USA,CA,SF Bay,Palo Alto,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2009-05-20,2009-05,2009-Q2,2009,105000000,USD
/company/tier-electronics,Tier Electronics,,USA,WI,Milwaukee,Menomonee Falls,/company/zbb-energy,ZBB Energy,cleantech,USA,WI,Milwaukee,Menomonee Falls,2011-01-24,2011-01,2011-Q1,2011,,USD
/company/tierpoint,TierPoint,,USA,WA,Liberty Lake,Liberty Lake,/company/cequel-data,Cequel Data,,,,unknown,,2012-05-22,2012-05,2012-Q2,2012,,USD
/company/time-to-market,Time to Market,software,USA,CA,SF Bay,San Jose,/company/infotech-enterprises,InfoTech Enterprises,software,USA,VA,Washington DC,Sterling,2008-09-08,2008-09,2008-Q3,2008,,USD
/company/timebridge,TimeBridge,web,USA,CA,SF Bay,Mountain View,/company/merchantcircle,MerchantCircle,web,USA,CA,SF Bay,Mountain View,2010-09-21,2010-09,2010-Q3,2010,,USD
/company/timebridge,TimeBridge,web,USA,CA,SF Bay,Mountain View,/company/reply-com,Reply! Inc.,advertising,USA,CA,SF Bay,San Ramon,2011-06-22,2011-06,2011-Q2,2011,,USD
/company/timesten,TimesTen,,USA,CA,SF Bay,Mountain View,/company/oracle,Oracle Corporation,enterprise,USA,CA,SF Bay,Redwood City,2005-06-09,2005-06,2005-Q2,2005,,USD
/company/timzon,TimZon,messaging,USA,CO,Denver,Boulder,/company/felix-fund,Felix Fund,,,,unknown,,2012-04-01,2012-04,2012-Q2,2012,,USD
/company/tiny-pictures,Tiny Pictures,mobile,USA,CA,SF Bay,San Francisco,/company/shutterfly,Shutterfly,ecommerce,USA,CA,SF Bay,Redwood City,2009-09-11,2009-09,2009-Q3,2009,2600000,USD
/company/tiny-review,Tiny Post,web,USA,CA,SF Bay,Palo Alto,/company/tripadvisor,TripAdvisor,web,USA,MA,Boston,Newton,2013-03-22,2013-03,2013-Q1,2013,,USD
/company/tiny-prints,Tiny Prints,ecommerce,USA,CA,SF Bay,Sunnyvale,/company/shutterfly,Shutterfly,ecommerce,USA,CA,SF Bay,Redwood City,2011-03-21,2011-03,2011-Q1,2011,333000000,USD
/company/tioti,Tioti,games_video,USA,WA,Seattle,Seattle,/company/vizimo,Vizimo,web,GBR,,Cramlington,"Cramlington , Northumberland",2008-12-15,2008-12,2008-Q4,2008,,USD
/company/tippr,Tippr,ecommerce,USA,WA,Seattle,Seattle,/company/ncrowd-inc,"nCrowd, Inc.",advertising,USA,GA,Atlanta,Atlanta,2013-04-24,2013-04,2013-Q2,2013,,USD
/company/titantv-media,TitanTV Media,advertising,USA,IA,Cedar Rapids,Cedar Rapids,/company/broadcast-interactive-media,Broadcast Interactive Media,advertising,USA,WI,Madison,Madison,2010-02-25,2010-02,2010-Q1,2010,,USD
/company/title-technologies,Title Technologies,,USA,TX,Dallas,Dallas,/company/solera-holdings,Solera Holdings,software,USA,CA,San Diego,San Diego,2012-09-27,2012-09,2012-Q3,2012,,USD
/company/tivella,Tivella,,USA,CA,SF Bay,Half Moon Bay,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2006-12-15,2006-12,2006-Q4,2006,,USD
/company/tizbi,Tizbi,software,USA,NC,Raleigh-Durham,Raleigh,/company/everyday-solutions,Everyday Solutions,mobile,USA,MA,Boston,Concord,2008-05-02,2008-05,2008-Q2,2008,5000000,USD
/company/tizor-systems,Tizor Systems,enterprise,USA,MA,Boston,Maynard,/company/netezza,Netezza,enterprise,USA,MA,Boston,Marlborough,2009-02-24,2009-02,2009-Q1,2009,,USD
/company/tmw-systems,TMW Systems,software,USA,OH,Cleveland,Beachwood,/company/trimble,Trimble,network_hosting,USA,CA,SF Bay,Sunnyvale,2012-08-27,2012-08,2012-Q3,2012,335000000,USD
/company/togetherville,Togetherville,web,USA,CA,SF Bay,Palo Alto,/company/walt-disney-internet-group,Disney Interactive,games_video,USA,CA,Los Angeles,Glendale,2011-02-23,2011-02,2011-Q1,2011,,USD
/company/tokbox,TokBox,messaging,USA,CA,SF Bay,San Francisco,/company/telefonica-digital,Telefónica Digital,public_relations,GBR,,London,London,2012-10-26,2012-10,2012-Q4,2012,,USD
/company/tonemedia,ToneMedia,advertising,USA,NY,Manhasset,Manhasset,/company/cellfish-media,Cellfish,web,USA,NY,New York,New York,2013-06-03,2013-06,2013-Q2,2013,,USD
/company/toolbox-com,Toolbox.com,web,USA,AZ,Phoenix,Scottsdale,/company/ziff-davis,"Ziff Davis, Inc.",games_video,GBR,NY,New York,New York,2012-01-03,2012-01,2012-Q1,2012,,USD
/company/tooling-university,Tooling University,,USA,OH,Cleveland,Cleveland,/company/society-of-manufacturing-engineers,Society of Manufacturing Engineers,,USA,MI,Detroit,Dearborn,2010-10-08,2010-10,2010-Q4,2010,,USD
/company/top10-media,Top10 Media,,USA,MA,Boston,Cambridge,/company/forward-internet-group,Forward Internet Group,web,GBR,,London,London,2011-06-09,2011-06,2011-Q2,2011,,USD
/company/topcoder,TopCoder,software,USA,CT,Glastonbury,Glastonbury,/company/appirio,Appirio,enterprise,USA,CA,SF Bay,San Francisco,2013-09-17,2013-09,2013-Q3,2013,,USD
/company/topguest,Topguest,enterprise,USA,CA,SF Bay,San Francisco,/company/switchfly,Switchfly,software,USA,CA,SF Bay,San Francisco,2011-12-01,2011-12,2011-Q4,2011,,USD
/company/topline-solutions,Topline Solutions,web,USA,CA,SF Bay,Oakland,/company/navinet,NaviNet,public_relations,USA,MA,Boston,Boston,2008-10-20,2008-10,2008-Q4,2008,,USD
/company/topspin-communications,Topspin Communications,public_relations,USA,CA,SF Bay,Mountain View,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,2005-04-14,2005-04,2005-Q2,2005,,USD
/company/torbit,Torbit,network_hosting,USA,CA,California - Other,,/company/walmart,Walmart,ecommerce,USA,CA,SF Bay,San Bruno,2013-07-24,2013-07,2013-Q3,2013,,USD
/company/torus-insurance-holdings,Torus Insurance Holdings,other,USA,CA,SF Bay,San Francisco,/company/enstar,Enstar,software,USA,CT,Hebron,Hebron,2013-07-10,2013-07,2013-Q3,2013,692000000,USD
/company/total-enforcement,Total Enforcement,,USA,NY,Melville,Melville,/company/tiburon,Tiburon,security,USA,CA,SF Bay,Pleasanton,2012-06-14,2012-06,2012-Q2,2012,,USD
/company/totspot,Totspot,web,USA,NY,New York,New York,/company/charlie,Charlie,,USA,CA,Los Angeles,Los Angeles,2010-06-01,2010-06,2010-Q2,2010,,USD
/company/touchco,Touchco,hardware,USA,NY,New York - Other,,/company/amazon,Amazon,ecommerce,USA,WA,Seattle,Seattle,2010-02-03,2010-02,2010-Q1,2010,,USD
/company/touchdown-technologies,Touchdown Technologies,semiconductor,USA,CA,Los Angeles,Baldwin Park,/company/verigy,Verigy,,,,unknown,,2009-06-05,2009-06,2009-Q2,2009,,USD
/company/touchstone,TouchStone Software,software,USA,MA,Boston,North Andover,/company/phoenix-technologies,Phoenix Technologies,software,USA,CA,SF Bay,Milpitas,2008-05-02,2008-05,2008-Q2,2008,18760000,USD
/company/toura,Toura,mobile,USA,NY,New York,New York,/company/toura,Toura,mobile,USA,NY,New York,New York,2012-12-11,2012-12,2012-Q4,2012,,USD
/company/tourtellotte-solutions,Tourtellotte Solutions,enterprise,USA,MA,Boston,Framingham,/company/bioclinica,BioClinica,enterprise,USA,PA,Philadelphia,Newtown,2009-09-16,2009-09,2009-Q3,2009,6640000,USD
/company/townhog,TownHog,ecommerce,USA,CA,SF Bay,San Francisco,/company/buywithme,BuyWithMe,ecommerce,USA,NY,New York,New York,2011-09-09,2011-09,2011-Q3,2011,,USD
/company/tra,TRA,advertising,USA,NY,New York,New York,/company/tivo,TiVo,hardware,USA,CA,SF Bay,Alviso,2012-07-17,2012-07,2012-Q3,2012,20000000,USD
/company/tracelytics,Tracelytics,enterprise,USA,RI,Providence,Providence,/company/appneta,AppNeta,software,USA,MA,Boston,SOUTH BOSTON,2012-06-21,2012-06,2012-Q2,2012,,USD
/company/track,Track,,USA,NY,New York,New York,/company/fx-concepts,FX Concepts,,USA,NY,New York,New York,2012-09-28,2012-09,2012-Q3,2012,,USD
/company/tracksimple,Tracksimple,,USA,WA,Seattle,Seattle,/company/bluekai,BlueKai,advertising,USA,CA,SF Bay,Cupertino,2011-01-26,2011-01,2011-Q1,2011,,USD
/company/tradebeam,TradeBeam,enterprise,USA,CA,SF Bay,San Mateo,/company/cdc-software-corporation,CDC Software,enterprise,USA,GA,Atlanta,Atlanta,2010-05-17,2010-05,2010-Q2,2010,,USD
/company/tradecard,TradeCard,enterprise,USA,NY,New York,New York,/company/gt-nexus,GT Nexus,software,USA,CA,SF Bay,Oakland,2013-04-01,2013-04,2013-Q2,2013,,USD
/company/tradeone-marketing,TradeOne Marketing,advertising,USA,TX,Austin,Austin,/company/riverside,Riverside Company,other,USA,GA,Atlanta,Atlanta,2012-01-05,2012-01,2012-Q1,2012,,USD
/company/tradera,Tradera,web,USA,,TBD,,/company/ebay,eBay,web,USA,CA,SF Bay,San Jose,2006-04-01,2006-04,2006-Q2,2006,48300000,USD
/company/tradeware-global,Tradeware Global,other,USA,NY,New York,New York,/company/ss-c-technologies,SS&C Technologies,software,USA,CT,Windsor,Windsor,2010-01-04,2010-01,2010-Q1,2010,,USD
/company/traffix,Traffix,web,USA,NY,New York,New York,/company/new-motion,Atrinsic,games_video,USA,CA,Los Angeles,Irvine,2007-10-01,2007-10,2007-Q4,2007,107700000,USD
/company/traiana,Traiana,,USA,NY,New York,New York,/company/icap,ICAP,,GBR,,London,London,2007-10-10,2007-10,2007-Q4,2007,238000000,USD
/company/train-signal,TrainSignal,software,USA,IL,Chicago,Schaumburg,/company/pluralsight,PluralSight,education,USA,MA,Massachusetts - Other,,2013-08-06,2013-08,2013-Q3,2013,23600000,USD
/company/trancite-logic-systems,Trancite Logic Systems,software,USA,ID,Boise,Boise,/company/a-t-solutions,A-T Solutions,security,USA,VA,Washington DC,Vienna,2009-01-01,2009-01,2009-Q1,2009,,USD
/company/transactis,Transactis,software,USA,NY,Charlotte,Charlotte,/company/offeriq,OfferIQ,,USA,NY,New York,New York,2010-09-09,2010-09,2010-Q3,2010,,USD
/company/transcend-services,Transcend Services,software,USA,GA,Atlanta,Atlanta,/company/nuance,Nuance Communications,software,USA,MA,Boston,Burlington,2012-03-07,2012-03,2012-Q1,2012,300000000,USD
/company/transecur,TranSecur,security,USA,MD,Washington DC,Rockville,/company/nc4,NC4,,USA,CA,Los Angeles,El Segundo,2009-09-18,2009-09,2009-Q3,2009,,USD
/company/transenda-international,TranSenda International,biotech,USA,WA,Seattle,Bellevue,/company/bioclinica,BioClinica,enterprise,USA,PA,Philadelphia,Newtown,2010-03-26,2010-03,2010-Q1,2010,,USD
/company/translucent,Translucent,hardware,USA,CA,SF Bay,Palo Alto,/company/silex-microsystems,Silex Microsystems,software,SWE,,JÃ_rfÃ_lla,JÃ_rfÃ_lla,2008-06-27,2008-06,2008-Q2,2008,1240000,USD
/company/transmedia-communications,TransMedia Communications,public_relations,USA,CA,SF Bay,San Jose,/company/cisco,Cisco,network_hosting,USA,CA,SF Bay,San Jose,1999-06-17,1999-06,1999-Q2,1999,,USD
/company/transmeta,Transmeta,hardware,USA,CA,SF Bay,Santa Clara,/company/novafora,Novafora,software,USA,CA,SF Bay,San Jose,2008-11-17,2008-11,2008-Q4,2008,255600000,USD
/company/transpera,Transpera,mobile,USA,CA,SF Bay,San Francisco,/company/tremor-video,Tremor Video,advertising,USA,NY,New York,New York,2011-02-04,2011-02,2011-Q1,2011,40000,USD
/company/iwidgets,Transpond,advertising,USA,CA,SF Bay,San Francisco,/company/webtrends,Webtrends,web,USA,OR,Portland,Portland,2010-08-10,2010-08,2010-Q3,2010,,USD
/company/transtech-systems,TransTech Systems,software,USA,OR,Portland,Aurora,/company/visualant,Visualant,semiconductor,USA,WA,Seattle,Seattle,2009-11-23,2009-11,2009-Q4,2009,,USD
/company/trapeze-networks,Trapeze Networks,,USA,CA,SF Bay,Pleasanton,/company/juniper-networks,Juniper Networks,security,USA,CA,SF Bay,Sunnyvale,2010-11-01,2010-11,2010-Q4,2010,152000000,USD
/company/trapeze-networks,Trapeze Networks,,USA,CA,SF Bay,Pleasanton,/company/belden-inc,Belden,,USA,MO,Saint Louis,St. Louis,2008-06-06,2008-06,2008-Q2,2008,133000000,USD
/company/trapster,Trapster,web,USA,CA,San Diego,Carlsbad,/company/nokia-location-commerce,Nokia Location & Commerce,,,,unknown,,2010-12-01,2010-12,2010-Q4,2010,,USD
/company/travel-channel,Travel Channel,other,USA,MD,Washington DC,Chevy Chase,/company/discoverycommunications,Discovery Communications,web,USA,,TBD,,1997-01-01,1997-01,1997-Q1,1997,,USD
/company/travel-channel,Travel Channel,other,USA,MD,Washington DC,Chevy Chase,/company/paxson-communications,Paxson Communications,,,,unknown,,1997-06-01,1997-06,1997-Q2,1997,75000000,USD
/company/travel-channel,Travel Channel,other,USA,MD,Washington DC,Chevy Chase,/company/landmark-communications,Landmark Communications,,,,unknown,,1992-01-01,1992-01,1992-Q1,1992,50000000,USD
/company/travel-channel,Travel Channel,other,USA,MD,Washington DC,Chevy Chase,/company/cox-communications,Cox Communications,advertising,USA,GA,Atlanta,Atlanta,2007-05-01,2007-05,2007-Q2,2007,,USD
/company/travel-channel,Travel Channel,other,USA,MD,Washington DC,Chevy Chase,/company/scripps-networks-interactive,Scripps Networks Interactive,web,USA,TN,Knoxville,Knoxville,2010-01-01,2010-01,2010-Q1,2010,1059000000,USD
